employee_id,is_selected,shap_values
EMP0145,FALSE,"Onboarding_Feedback(0.0308), Total_Reward_Points(0.0233), Average_Performance_Rating(0.0212), Average_Reward_Points(0.0192), Average_Manager_Feedback_Score(0.0142), Latest_Performance_Rating(0.0142), Days_since_joining(0.0125), Mentor_Assigned(0.0117), Initial_Training_Completed(0.0050), Days_since_last_reward(0.0042)"
EMP0178,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Days_since_last_activity(0.0000)"
EMP0436,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Days_since_last_activity(0.0000)"
EMP0092,FALSE,"Average_Vibe_Score(0.0480), Latest_Vibe_Score(0.0410), Days_since_joining(0.0212), Annual_Leaves(0.0150), Unpaid_Leaves(0.0137), Days_since_last_leave(0.0105), Sick_Leaves(0.0095), Onboarding_Feedback(0.0025), Mentor_Assigned(0.0025), Initial_Training_Completed(0.0000)"
EMP0406,FALSE,"Average_Vibe_Score(0.0480), Latest_Vibe_Score(0.0410), Days_since_joining(0.0212), Annual_Leaves(0.0150), Unpaid_Leaves(0.0137), Days_since_last_leave(0.0105), Sick_Leaves(0.0095), Onboarding_Feedback(0.0025), Mentor_Assigned(0.0025), Initial_Training_Completed(0.0000)"
EMP0116,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Days_since_last_activity(0.0000)"
EMP0063,FALSE,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0382,FALSE,"Promotion_Consideration_Ratio(0.0822), Latest_Promotion_Consideration(0.0706), Latest_Vibe_Score(0.0609), Average_Vibe_Score(0.0156), Days_since_joining(0.0153), Latest_Performance_Rating(0.0127), Days_since_last_leave(0.0110), Mentor_Assigned(0.0082), Annual_Leaves(0.0077), Average_Performance_Rating(0.0073)"
EMP0255,FALSE,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0434,FALSE,"Days_since_last_reward(0.0388), Average_Reward_Points(0.0359), Latest_Work_Hours(0.0143), Latest_Performance_Rating(0.0105), Average_Work_Hours(0.0102), Average_Emails_Sent(0.0086), Total_Reward_Points(0.0069), Promotion_Consideration_Ratio(0.0060), Average_Performance_Rating(0.0052), Days_since_joining(0.0047)"
EMP0166,FALSE,"Average_Vibe_Score(0.0840), Casual_Leaves(0.0264), Days_since_last_activity(0.0250), Latest_Vibe_Score(0.0214), Average_Team_Messages_Sent(0.0172), Sick_Leaves(0.0130), Average_Performance_Rating(0.0126), Average_Work_Hours(0.0104), Average_Emails_Sent(0.0103), Latest_Work_Hours(0.0075)"
EMP0326,FALSE,"Latest_Vibe_Score(0.0665), Average_Work_Hours(0.0560), Days_since_joining(0.0394), Latest_Work_Hours(0.0237), Latest_Promotion_Consideration(0.0200), Average_Team_Messages_Sent(0.0190), Promotion_Consideration_Ratio(0.0177), Average_Vibe_Score(0.0168), Latest_Performance_Rating(0.0149), Days_since_last_activity(0.0111)"
EMP0357,FALSE,"Promotion_Consideration_Ratio(0.0822), Latest_Promotion_Consideration(0.0706), Latest_Vibe_Score(0.0609), Average_Vibe_Score(0.0156), Days_since_joining(0.0153), Latest_Performance_Rating(0.0127), Days_since_last_leave(0.0110), Mentor_Assigned(0.0082), Annual_Leaves(0.0077), Average_Performance_Rating(0.0073)"
EMP0139,FALSE,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0238,FALSE,"Latest_Vibe_Score(0.0665), Average_Work_Hours(0.0560), Days_since_joining(0.0394), Latest_Work_Hours(0.0237), Latest_Promotion_Consideration(0.0200), Average_Team_Messages_Sent(0.0190), Promotion_Consideration_Ratio(0.0177), Average_Vibe_Score(0.0168), Latest_Performance_Rating(0.0149), Days_since_last_activity(0.0111)"
EMP0352,FALSE,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0026,FALSE,"Average_Vibe_Score(0.0840), Casual_Leaves(0.0264), Days_since_last_activity(0.0250), Latest_Vibe_Score(0.0214), Average_Team_Messages_Sent(0.0172), Sick_Leaves(0.0130), Average_Performance_Rating(0.0126), Average_Work_Hours(0.0104), Average_Emails_Sent(0.0103), Latest_Work_Hours(0.0075)"
EMP0046,FALSE,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0460,FALSE,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0157,FALSE,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0389,FALSE,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0414,FALSE,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0474,FALSE,"Promotion_Consideration_Ratio(0.0822), Latest_Promotion_Consideration(0.0706), Latest_Vibe_Score(0.0609), Average_Vibe_Score(0.0156), Days_since_joining(0.0153), Latest_Performance_Rating(0.0127), Days_since_last_leave(0.0110), Mentor_Assigned(0.0082), Annual_Leaves(0.0077), Average_Performance_Rating(0.0073)"
EMP0221,FALSE,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0265,FALSE,"Average_Vibe_Score(0.0840), Casual_Leaves(0.0264), Days_since_last_activity(0.0250), Latest_Vibe_Score(0.0214), Average_Team_Messages_Sent(0.0172), Sick_Leaves(0.0130), Average_Performance_Rating(0.0126), Average_Work_Hours(0.0104), Average_Emails_Sent(0.0103), Latest_Work_Hours(0.0075)"
EMP0048,FALSE,"Latest_Vibe_Score(0.0665), Average_Work_Hours(0.0560), Days_since_joining(0.0394), Latest_Work_Hours(0.0237), Latest_Promotion_Consideration(0.0200), Average_Team_Messages_Sent(0.0190), Promotion_Consideration_Ratio(0.0177), Average_Vibe_Score(0.0168), Latest_Performance_Rating(0.0149), Days_since_last_activity(0.0111)"
EMP0475,FALSE,"Promotion_Consideration_Ratio(0.0822), Latest_Promotion_Consideration(0.0706), Latest_Vibe_Score(0.0609), Average_Vibe_Score(0.0156), Days_since_joining(0.0153), Latest_Performance_Rating(0.0127), Days_since_last_leave(0.0110), Mentor_Assigned(0.0082), Annual_Leaves(0.0077), Average_Performance_Rating(0.0073)"
EMP0366,FALSE,"Latest_Vibe_Score(0.0665), Average_Work_Hours(0.0560), Days_since_joining(0.0394), Latest_Work_Hours(0.0237), Latest_Promotion_Consideration(0.0200), Average_Team_Messages_Sent(0.0190), Promotion_Consideration_Ratio(0.0177), Average_Vibe_Score(0.0168), Latest_Performance_Rating(0.0149), Days_since_last_activity(0.0111)"
EMP0280,FALSE,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0187,FALSE,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0380,FALSE,"Latest_Vibe_Score(0.0665), Average_Work_Hours(0.0560), Days_since_joining(0.0394), Latest_Work_Hours(0.0237), Latest_Promotion_Consideration(0.0200), Average_Team_Messages_Sent(0.0190), Promotion_Consideration_Ratio(0.0177), Average_Vibe_Score(0.0168), Latest_Performance_Rating(0.0149), Days_since_last_activity(0.0111)"
EMP0245,FALSE,"Days_since_last_reward(0.0990), Average_Reward_Points(0.0153), Latest_Promotion_Consideration(0.0107), Days_since_last_leave(0.0097), Unpaid_Leaves(0.0078), Total_Reward_Points(0.0059), Onboarding_Feedback(0.0041), Days_since_joining(0.0035), Casual_Leaves(0.0029), Initial_Training_Completed(0.0017)"
EMP0396,FALSE,"Latest_Vibe_Score(0.0665), Average_Work_Hours(0.0560), Days_since_joining(0.0394), Latest_Work_Hours(0.0237), Latest_Promotion_Consideration(0.0200), Average_Team_Messages_Sent(0.0190), Promotion_Consideration_Ratio(0.0177), Average_Vibe_Score(0.0168), Latest_Performance_Rating(0.0149), Days_since_last_activity(0.0111)"
EMP0429,FALSE,"Promotion_Consideration_Ratio(0.0822), Latest_Promotion_Consideration(0.0706), Latest_Vibe_Score(0.0609), Average_Vibe_Score(0.0156), Days_since_joining(0.0153), Latest_Performance_Rating(0.0127), Days_since_last_leave(0.0110), Mentor_Assigned(0.0082), Annual_Leaves(0.0077), Average_Performance_Rating(0.0073)"
EMP0487,FALSE,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0409,FALSE,"Latest_Vibe_Score(0.0619), Average_Vibe_Score(0.0331), Days_since_last_activity(0.0183), Average_Team_Messages_Sent(0.0128), Days_since_last_leave(0.0124), Days_since_last_reward(0.0123), Average_Emails_Sent(0.0054), Average_Reward_Points(0.0050), Total_Reward_Points(0.0037), Total_Rewards_Received(0.0032)"
EMP0168,FALSE,"Average_Vibe_Score(0.0840), Casual_Leaves(0.0264), Days_since_last_activity(0.0250), Latest_Vibe_Score(0.0214), Average_Team_Messages_Sent(0.0172), Sick_Leaves(0.0130), Average_Performance_Rating(0.0126), Average_Work_Hours(0.0104), Average_Emails_Sent(0.0103), Latest_Work_Hours(0.0075)"
EMP0454,FALSE,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0132,FALSE,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0004,FALSE,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0274,FALSE,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0468,FALSE,"Average_Vibe_Score(0.0840), Casual_Leaves(0.0264), Days_since_last_activity(0.0250), Latest_Vibe_Score(0.0214), Average_Team_Messages_Sent(0.0172), Sick_Leaves(0.0130), Average_Performance_Rating(0.0126), Average_Work_Hours(0.0104), Average_Emails_Sent(0.0103), Latest_Work_Hours(0.0075)"
EMP0334,FALSE,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0041,FALSE,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0379,FALSE,
EMP0288,FALSE,"Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0170,FALSE,"Latest_Vibe_Score(0.1133), Average_Vibe_Score(0.0833), Total_Rewards_Received(0.0089), Average_Reward_Points(0.0078), Total_Reward_Points(0.0028), Days_since_last_reward(0.0011)"
EMP0325,FALSE,"Days_since_last_reward(0.0500), Average_Work_Hours(0.0322), Days_since_last_activity(0.0222), Latest_Work_Hours(0.0183), Total_Reward_Points(0.0167), Average_Reward_Points(0.0117), Average_Team_Messages_Sent(0.0083), Average_Emails_Sent(0.0028), Total_Rewards_Received(0.0000)"
EMP0252,FALSE,"Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0183,FALSE,"Days_since_joining(0.0717), Average_Vibe_Score(0.0389), Onboarding_Feedback(0.0289), Mentor_Assigned(0.0161), Initial_Training_Completed(0.0156), Latest_Vibe_Score(0.0000)"
EMP0381,FALSE,"Latest_Vibe_Score(0.1133), Average_Vibe_Score(0.0833), Total_Rewards_Received(0.0089), Average_Reward_Points(0.0078), Total_Reward_Points(0.0028), Days_since_last_reward(0.0011)"
EMP0456,FALSE,"Average_Performance_Rating(0.0533), Latest_Performance_Rating(0.0467), Unpaid_Leaves(0.0267), Days_since_last_leave(0.0267), Casual_Leaves(0.0200), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0208,FALSE,"Days_since_joining(0.0717), Average_Vibe_Score(0.0389), Onboarding_Feedback(0.0289), Mentor_Assigned(0.0161), Initial_Training_Completed(0.0156), Latest_Vibe_Score(0.0000)"
EMP0117,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000)"
EMP0369,FALSE,"Latest_Work_Hours(0.0306), Average_Manager_Feedback_Score(0.0267), Days_since_last_activity(0.0256), Average_Emails_Sent(0.0233), Average_Work_Hours(0.0233), Average_Performance_Rating(0.0200), Latest_Performance_Rating(0.0100), Average_Team_Messages_Sent(0.0078), Promotion_Consideration_Ratio(0.0039), Latest_Promotion_Consideration(0.0039)"
EMP0330,FALSE,"Latest_Work_Hours(0.0306), Average_Manager_Feedback_Score(0.0267), Days_since_last_activity(0.0256), Average_Emails_Sent(0.0233), Average_Work_Hours(0.0233), Average_Performance_Rating(0.0200), Latest_Performance_Rating(0.0100), Average_Team_Messages_Sent(0.0078), Promotion_Consideration_Ratio(0.0039), Latest_Promotion_Consideration(0.0039)"
EMP0375,FALSE,"Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000)"
EMP0147,FALSE,"Average_Performance_Rating(0.0533), Latest_Performance_Rating(0.0467), Unpaid_Leaves(0.0267), Days_since_last_leave(0.0267), Casual_Leaves(0.0200), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0236,FALSE,"Latest_Vibe_Score(0.1133), Average_Vibe_Score(0.0833), Total_Rewards_Received(0.0089), Average_Reward_Points(0.0078), Total_Reward_Points(0.0028), Days_since_last_reward(0.0011)"
EMP0439,FALSE,"Days_since_joining(0.0717), Average_Vibe_Score(0.0389), Onboarding_Feedback(0.0289), Mentor_Assigned(0.0161), Initial_Training_Completed(0.0156), Latest_Vibe_Score(0.0000)"
EMP0162,FALSE,"Latest_Vibe_Score(0.1133), Average_Vibe_Score(0.0833), Total_Rewards_Received(0.0089), Average_Reward_Points(0.0078), Total_Reward_Points(0.0028), Days_since_last_reward(0.0011)"
EMP0231,FALSE,"Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0390,FALSE,"Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0096,FALSE,"Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000)"
EMP0336,FALSE,"Casual_Leaves(0.0491), Days_since_last_reward(0.0429), Days_since_last_leave(0.0236), Total_Reward_Points(0.0196), Total_Rewards_Received(0.0190), Average_Reward_Points(0.0038), Unpaid_Leaves(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0198,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000)"
EMP0206,FALSE,"Latest_Vibe_Score(0.1133), Average_Vibe_Score(0.0833), Total_Rewards_Received(0.0089), Average_Reward_Points(0.0078), Total_Reward_Points(0.0028), Days_since_last_reward(0.0011)"
EMP0080,FALSE,"Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0123,FALSE,"Promotion_Consideration_Ratio(0.0410), Onboarding_Feedback(0.0385), Latest_Promotion_Consideration(0.0277), Average_Vibe_Score(0.0233), Latest_Vibe_Score(0.0192), Days_since_joining(0.0118), Initial_Training_Completed(0.0108), Average_Performance_Rating(0.0092), Latest_Performance_Rating(0.0047), Average_Manager_Feedback_Score(0.0043)"
EMP0259,FALSE,"Average_Vibe_Score(0.0544), Latest_Vibe_Score(0.0398), Latest_Performance_Rating(0.0354), Average_Manager_Feedback_Score(0.0344), Sick_Leaves(0.0310), Latest_Promotion_Consideration(0.0278), Average_Performance_Rating(0.0265), Casual_Leaves(0.0189), Promotion_Consideration_Ratio(0.0186), Days_since_last_leave(0.0144)"
EMP0113,FALSE,"Average_Reward_Points(0.0293), Days_since_last_leave(0.0221), Days_since_last_reward(0.0210), Sick_Leaves(0.0146), Casual_Leaves(0.0126), Total_Reward_Points(0.0093), Average_Performance_Rating(0.0071), Latest_Performance_Rating(0.0027), Average_Manager_Feedback_Score(0.0027), Total_Rewards_Received(0.0026)"
EMP0421,FALSE,"Average_Vibe_Score(0.0955), Days_since_last_reward(0.0624), Average_Manager_Feedback_Score(0.0207), Promotion_Consideration_Ratio(0.0195), Total_Rewards_Received(0.0151), Average_Reward_Points(0.0118), Latest_Vibe_Score(0.0110), Total_Reward_Points(0.0097), Average_Performance_Rating(0.0034), Latest_Performance_Rating(0.0000)"
EMP0343,FALSE,"Promotion_Consideration_Ratio(0.0410), Onboarding_Feedback(0.0385), Latest_Promotion_Consideration(0.0277), Average_Vibe_Score(0.0233), Latest_Vibe_Score(0.0192), Days_since_joining(0.0118), Initial_Training_Completed(0.0108), Average_Performance_Rating(0.0092), Latest_Performance_Rating(0.0047), Average_Manager_Feedback_Score(0.0043)"
EMP0033,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000)"
EMP0270,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000)"
EMP0239,FALSE,"Average_Vibe_Score(0.0544), Latest_Vibe_Score(0.0398), Latest_Performance_Rating(0.0354), Average_Manager_Feedback_Score(0.0344), Sick_Leaves(0.0310), Latest_Promotion_Consideration(0.0278), Average_Performance_Rating(0.0265), Casual_Leaves(0.0189), Promotion_Consideration_Ratio(0.0186), Days_since_last_leave(0.0144)"
EMP0167,FALSE,"Promotion_Consideration_Ratio(0.0410), Onboarding_Feedback(0.0385), Latest_Promotion_Consideration(0.0277), Average_Vibe_Score(0.0233), Latest_Vibe_Score(0.0192), Days_since_joining(0.0118), Initial_Training_Completed(0.0108), Average_Performance_Rating(0.0092), Latest_Performance_Rating(0.0047), Average_Manager_Feedback_Score(0.0043)"
EMP0321,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000)"
EMP0242,FALSE,"Days_since_last_reward(0.0728), Latest_Vibe_Score(0.0568), Average_Vibe_Score(0.0440), Latest_Work_Hours(0.0229), Average_Reward_Points(0.0138), Total_Reward_Points(0.0112), Average_Work_Hours(0.0103), Days_since_last_activity(0.0082), Average_Emails_Sent(0.0055), Average_Performance_Rating(0.0045)"
EMP0318,FALSE,"Latest_Vibe_Score(0.0970), Average_Vibe_Score(0.0906), Days_since_joining(0.0289), Days_since_last_reward(0.0133), Average_Manager_Feedback_Score(0.0131), Total_Reward_Points(0.0126), Total_Rewards_Received(0.0100), Average_Reward_Points(0.0070), Average_Performance_Rating(0.0068), Latest_Performance_Rating(0.0062)"
EMP0405,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000)"
EMP0052,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000)"
EMP0144,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000)"
EMP0212,FALSE,"Days_since_last_reward(0.1779), Total_Reward_Points(0.0893), Average_Reward_Points(0.0502), Total_Rewards_Received(0.0000)"
EMP0074,FALSE,"Average_Vibe_Score(0.0955), Days_since_last_reward(0.0624), Average_Manager_Feedback_Score(0.0207), Promotion_Consideration_Ratio(0.0195), Total_Rewards_Received(0.0151), Average_Reward_Points(0.0118), Latest_Vibe_Score(0.0110), Total_Reward_Points(0.0097), Average_Performance_Rating(0.0034), Latest_Performance_Rating(0.0000)"
EMP0441,FALSE,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000)"
